battery_id,id_charge,id_discharge,battery_formula,framework_formula,formula_discharge,formula_charge,working_ion,V_avg,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge
mp-756391_Li,mp-756391,mp-757417,Li0-4Mn3Ni(PO4)4,Mn3Ni(PO4)4,Li4Mn3Ni(PO4)4,Mn3Ni(PO4)4,Li,3.558642934166664,169.8561965866035,586.509927647985,604.4575538073406,2087.179409843104,0.07946392080853401,0.028565586197919,0.005478267321428001
mp-756441_Li,mp-768491,mp-1177175,Li2-2.5FePCO7,FePCO7,Li5Fe2P2(CO7)2,Li2FePCO7,Li,2.239872321666676,58.72938911848012,160.45165308461645,131.5463331548757,359.39121670989596,0.018003017914549002,0.013066808229163,0.037147218949995
mp-756447_Li,mp-756447,mp-758152,Li0-4Ti3Mn3(TeO8)2,Ti3Mn3(TeO8)2,Li4Ti3Mn3(TeO8)2,Ti3Mn3(TeO8)2,Li,2.767082939166665,126.5161421946277,542.9718118733462,350.0806585959382,1502.4480370831482,0.08768946951361101,0.09123869302085501,0.056313268696437005
mp-756399_Li,mp-771853,mp-756399,Li0-4Mn3Nb2Cr3O16,Mn3Nb2Cr3O16,Li4Mn3Nb2Cr3O16,Mn3Nb2Cr3O16,Li,3.304731054166669,135.64024382979403,588.6340551812847,448.2545259790592,1945.277241697648,0.069024787828495,0.068283338139874,0.085584447249983
mp-756566_Li,mp-775162,mp-771757,Li0-4V3Co3(TeO8)2,V3Co3(TeO8)2,Li4V3Co3(TeO8)2,V3Co3(TeO8)2,Li,2.9993302266666673,123.42687095393062,555.9160165782247,370.19794483501016,1667.3757120111973,0.045552698932268,0.15433745817709002,0.107712578988088
mp-756780_Li,mp-756780,mp-771394,Li0-4Ti3Mn3Cr2O16,Ti3Mn3Cr2O16,Li4Ti3Mn3Cr2O16,Ti3Mn3Cr2O16,Li,3.314415599166667,153.99571563848673,611.4188701512123,510.4058021170347,2026.496240854037,0.09718378086603001,0.10682587291666501,0.12911716523810401
mp-756676_Li,mp-768525,mp-756676,Li0-4Mn3V2Co3O16,Mn3V2Co3O16,Li4Mn3V2Co3O16,Mn3V2Co3O16,Li,3.566573561666667,147.41252592564663,632.0801629518555,525.7576176249135,2254.3603980380467,0.132938196567039,0.14082162989583402,0.078781542824663
mp-756523_Li,mp-756523,mp-757332,Li0-4Mn3V(PO4)4,Mn3V(PO4)4,Li4Mn3V(PO4)4,Mn3V(PO4)4,Li,2.987443546666663,171.96831964466924,570.4268684223896,513.7456467535771,1704.1180669137416,0.06385373298121201,0.030142636041672003,0.003168419107143
mp-756609_Li,mp-756609,mp-764613,Li0-4MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,MnFe3(PO4)4,Li,3.086401444166663,170.13505433054834,585.0004214069761,525.1050773891782,1805.5461454685976,0.050083784834351004,0.033187679687496,0.002168760089273
mp-756766_Li,mp-756766,mp-774490,Li0-4Mn3Fe2Sb3O16,Mn3Fe2Sb3O16,Li4Mn3Fe2Sb3O16,Mn3Fe2Sb3O16,Li,2.9467858791666712,115.8308601180561,545.5716292632861,341.3287429676176,1607.6827731870055,0.11896948635560801,0.10780326137152801,0.061926816994049005
mp-756662_Li,mp-756662,mp-770625,Li0-4Al3Cr3(SbO8)2,Al3Cr3(SbO8)2,Li4Al3Cr3(SbO8)2,Al3Cr3(SbO8)2,Li,4.078563481666665,140.28382398986653,624.8366037039292,572.1564815936237,2548.4357538754716,0.054450908108990004,0.13042983057292,0.0030315661607120004
mp-756786_Li,mp-756786,mp-773519,Li0-4Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li4Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li,3.237425359166666,170.62622966182775,575.3250603378966,552.3896828461968,1862.5719401019992,0.06137791175530401,0.015265564479156002,0.0025132141964280003
mp-756830_Li,mp-756830,mp-773087,Li0-2MgCu2(SiO3)4,MgCu2(SiO3)4,Li2MgCu2(SiO3)4,MgCu2(SiO3)4,Li,3.18990717666666,114.14264719377451,398.61436016989717,364.1044494471519,1271.5428082283438,0.031072182416907002,0.07128397774122401,0.049382347261905005
mp-756806_Li,mp-774508,mp-764909,Li0-5Mn3Cr(PO4)4,Mn3Cr(PO4)4,Li5Mn3Cr(PO4)4,Mn3Cr(PO4)4,Li,2.262566822666665,212.23829706693465,674.5245246413349,480.20332944291823,1526.156810528488,0.15245377261172602,0.016916097500002,0.09164673773276001
mp-756813_Li,mp-771949,mp-756813,Li0-4TiMn3(PO4)4,TiMn3(PO4)4,Li4TiMn3(PO4)4,TiMn3(PO4)4,Li,2.12951809166667,172.82063389974044,570.9697850084051,368.0246665027995,1215.890486970428,0.044444792867708006,0.023352584270840002,0.080781378826528
mp-756893_Li,mp-756893,mp-1177907,Li0-2MnV4CoO12,MnV4CoO12,Li2MnV4CoO12,MnV4CoO12,Li,2.147726951666664,102.39107832310366,344.16599004925337,219.9080785247421,739.1745726758226,0.009828956844501,0.028038288888886,0.104075614022059
mp-757004_Li,mp-775131,mp-757004,Li0-4Co3Sn(PO4)4,Co3Sn(PO4)4,Li4Co3Sn(PO4)4,Co3Sn(PO4)4,Li,2.605539584166666,152.46326869195687,567.2307119202438,397.24908170833197,1477.942073263234,0.07778632639876201,0.069064822569441,0.120035014255952
mp-756838_Li,mp-756838,mp-774806,Li0-4Mn3Cr3(SbO8)2,Mn3Cr3(SbO8)2,Li4Mn3Cr3(SbO8)2,Mn3Cr3(SbO8)2,Li,3.456940019166661,126.41062714730977,590.2323094089656,436.99395583349065,2040.3976910010124,0.083319995164706,0.072051043854142,0.06672763340986
mp-757046_Li,mp-771706,mp-757046,Li2-3MnBPO7,MnBPO7,Li3MnBPO7,Li2MnBPO7,Li,3.12935519666666,116.76088485937929,320.7011736464223,365.38628180209616,1003.5878843275287,0.014011071125088,0.07461867802951401,0.081404930789259
mp-757045_Li,mp-757045,mp-849772,Li0-1Ti3Nb(CuO4)3,Ti3Nb(CuO4)3,LiTi3Nb(CuO4)3,Ti3Nb(CuO4)3,Li,2.884157156666655,42.80845299050496,211.0963774314468,123.46630605839296,608.8351277153128,0.015628452161113002,0.073754121292289,0.08365767687500601
mp-757039_Li,mp-757039,mp-758042,Li0-4Fe3Co3(SbO8)2,Fe3Co3(SbO8)2,Li4Fe3Co3(SbO8)2,Fe3Co3(SbO8)2,Li,4.044051994166667,122.99772768112936,618.8890866072869,497.4092059068398,2502.8196448621857,0.040836075081165005,0.134869770104162,0.025261809107154
mp-757011_Li,mp-757011,mp-757760,Li0-2Mn2Co(PO4)3,Mn2Co(PO4)3,Li2Mn2Co(PO4)3,Mn2Co(PO4)3,Li,3.610474046666676,114.63290546918843,380.67563770332094,413.8791300904993,1374.4195101261266,0.053342190332996,0.10052626055558,0.075456308875003
mp-757051_Li,mp-757051,mp-774408,Li4-1Mn3Cr3(NiO8)2,Mn3Cr3(NiO8)2,Li10Mn3Cr3(NiO8)2,Li4Mn3Cr3(NiO8)2,Li,2.030907105000002,210.59595298485598,879.9834940707515,427.70081720119043,1787.1647303910163,0.07857095373874101,0.10552035512499601,0.11453833279411901
mp-757073_Li,mp-772817,mp-757073,Li0-1Ba4Y2Cu5O14,Ba4Y2Cu5O14,Ba4LiY2Cu5O14,Ba4Y2Cu5O14,Li,3.210917066666647,21.00787974983184,123.49745014230393,67.45455962321572,396.5400703517371,0.014465460296694,0.069019611249983,0.024140332954073
mp-757057_Li,mp-757057,mp-1177182,Li0-4VCo3(PO4)4,VCo3(PO4)4,Li4VCo3(PO4)4,VCo3(PO4)4,Li,4.030407031666664,168.72446001875755,603.0849218368487,680.0282500737615,2430.6777096633755,0.041632273468451005,0.19908978010418402,0.039252464107147
mp-757104_Li,mp-775179,mp-757104,Li0-4MnCo3(PO4)4,MnCo3(PO4)4,Li4MnCo3(PO4)4,MnCo3(PO4)4,Li,3.732979604166667,167.66983298567,600.6134584706894,625.9080667695376,2242.077790459087,0.05570664504408,0.06192814250001401,0.026012322053565
mp-757262_Li,mp-775212,mp-757262,Li0-2MnV2(PO4)3,MnV2(PO4)3,Li2MnV2(PO4)3,MnV2(PO4)3,Li,1.9313595966666621,117.64913705742066,371.13141206852896,227.22278989540078,716.7882143230028,0.052310393678821,0.010880827500004001,0.06055674496473801
mp-757099_Li,mp-775024,mp-757099,Li0-4MnNi3(PO4)4,MnNi3(PO4)4,Li4MnNi3(PO4)4,MnNi3(PO4)4,Li,4.125228771666665,167.85869358426365,617.6345585926914,692.455512348183,2547.883851482211,0.044136436229484,0.07961438401042001,0.0059189526785580005
mp-757114_Li,mp-757114,mp-757592,Li0-1Ca3Fe5Sn3O16,Ca3Fe5Sn3O16,LiCa3Fe5Sn3O16,Ca3Fe5Sn3O16,Li,2.097940556666666,26.314132878795448,136.20788233924935,55.205486579940754,285.7560404971926,0.006545514504788,0.074181168425928,0.058374873035714
mp-757139_Li,mp-774461,mp-780178,Li0-8TiMn3(PO4)6,TiMn3(PO4)6,Li8TiMn3(PO4)6,TiMn3(PO4)6,Li,3.398996307916671,255.85000497228592,695.8936306044029,869.6332222812617,2365.339881127093,0.122211731010814,0.05237284823529,0.083325121250005
mp-757193_Li,mp-775135,mp-757193,Li0-4Cr3Ni(PO4)4,Cr3Ni(PO4)4,Li4Cr3Ni(PO4)4,Cr3Ni(PO4)4,Li,2.654662546666666,172.26507933274064,581.760616232627,457.30565420318857,1544.3781190384746,0.11634652513257401,0.049969630781244,0.042544476874994006
mp-757257_Li,mp-775991,mp-757257,Li0-4CrCo3(PO4)4,CrCo3(PO4)4,Li4CrCo3(PO4)4,CrCo3(PO4)4,Li,3.461345704166669,168.4448808275443,598.1757145559529,583.045964641287,2070.4929399150756,0.07923206089637301,0.077635432500001,0.039440731785716006
mp-757374_Li,mp-757374,mp-758994,Li1-6Ti3V(PO4)6,Ti3V(PO4)6,Li6Ti3V(PO4)6,LiTi3V(PO4)6,Li,1.8658980246666692,166.25885094200564,470.4958745873876,310.22206155603857,877.8973230064237,0.020459302367607003,0.014664702642848,0.073767730117184
mp-757355_Li,mp-775016,mp-757355,Li0-2MnCr(PO4)2,MnCr(PO4)2,Li2MnCr(PO4)2,MnCr(PO4)2,Li,2.741657296666668,172.4905308840205,570.7136542917073,472.90992260408217,1564.7012545961577,0.11090595749197801,0.023037833333335003,0.0022829413839300003
mp-757289_Li,mp-775128,mp-757289,Li0-6Fe3Sb(PO4)6,Fe3Sb(PO4)6,Li6Fe3Sb(PO4)6,Fe3Sb(PO4)6,Li,3.479447784999999,178.52396803848805,551.8048842029468,621.164825160928,1919.9762820921246,0.0019219363635280002,0.071907188382343,0.073889446256249
mp-757295_Li,mp-774406,mp-757295,Li0-6Cr3Ni(PO4)6,Cr3Ni(PO4)6,Li6Cr3Ni(PO4)6,Cr3Ni(PO4)6,Li,4.070532126666668,194.6471511276547,590.2303756979018,792.3174820292606,2402.5517064128467,0.024194724778757,0.091877945404401,0.049437805000042
mp-757393_Li,mp-758477,mp-757393,Li0-4Mn3Cu3(TeO8)2,Mn3Cu3(TeO8)2,Li4Mn3Cu3(TeO8)2,Mn3Cu3(TeO8)2,Li,3.510129041666668,119.86263559831387,584.4595170560322,420.73331822435057,2051.528324496854,0.090865777229044,0.06590782223958801,0.029375233329608
mp-757279_Li,mp-850530,mp-757279,Li0-4Co3Ni3(TeO8)2,Co3Ni3(TeO8)2,Li4Co3Ni3(TeO8)2,Co3Ni3(TeO8)2,Li,3.745909721666658,120.208359787706,621.1859177364921,450.2896635543713,2326.906368211551,0.07987929328682701,0.08980184406249901,0.035525111294635
mp-757363_Li,mp-757363,mp-775102,Li6-7Fe3Co(PO4)6,Fe3Co(PO4)6,Li7Fe3Co(PO4)6,Li6Fe3Co(PO4)6,Li,2.978856576666667,31.722107680412996,91.78042467381077,94.49560908952645,273.4007216488409,0.063485851084775,0.062392270062495,0.076671401036581
mp-757478_Li,mp-761449,mp-777063,Li4-1Mn3Cr3(FeO8)2,Mn3Cr3(FeO8)2,Li10Mn3Cr3(FeO8)2,Li4Mn3Cr3(FeO8)2,Li,1.711919635,212.178924837287,850.598570297902,363.2332675621409,1456.1563939959065,0.107502500114871,0.11684088553570501,0.101698987058825
mp-757469_Li,mp-775008,mp-757469,Li0-6V3Cr(PO4)6,V3Cr(PO4)6,Li6V3Cr(PO4)6,V3Cr(PO4)6,Li,3.016722153333328,196.9985505091332,569.2184298935275,594.2898914954568,1717.1738475454185,0.031379453808073,0.024471568823521,0.044389519124999006
mp-757477_Li,mp-775134,mp-757477,Li0-4MnV3(PO4)4,MnV3(PO4)4,Li4MnV3(PO4)4,MnV3(PO4)4,Li,2.291426549166667,174.20187744286542,574.4968839543353,399.17080688725986,1316.417412306486,0.053549474249880005,0.035147778749994,0.005918405178572001
mp-757489_Li,mp-775137,mp-775260,Li0-6CoCu3(PO4)4,CoCu3(PO4)4,Li6CoCu3(PO4)4,CoCu3(PO4)4,Li,3.246779445000001,239.61891455728232,803.7750264213131,777.9897664177957,2609.680234189052,0.149476940509633,0.047184783958359004,0.07625684016666301
mp-757423_Li,mp-775192,mp-757423,Li0-4VNi3(PO4)4,VNi3(PO4)4,Li4VNi3(PO4)4,VNi3(PO4)4,Li,3.4873662316666643,168.9157052739627,613.91886243225,589.0709265705763,2140.959909829441,0.046356475505666,0.08823255421875001,0.022796248437498
mp-757412_Li,mp-757412,mp-758017,Li0-4Mn3Co(PO4)4,Mn3Co(PO4)4,Li4Mn3Co(PO4)4,Mn3Co(PO4)4,Li,3.682542129166672,169.79168775779777,578.7383560837287,625.2650433504034,2131.228378042994,0.06196421217933701,0.067891086666667,0.014558424017836
mp-757397_Li,mp-757397,mp-759398,Li0-2V2Cu(PO4)3,V2Cu(PO4)3,Li2V2Cu(PO4)3,V2Cu(PO4)3,Li,2.305006266666675,115.46761238734044,374.28677191202036,266.15357014985835,862.7333547876475,0.051384829564105006,0.01383206416667,0.08216863367857401
mp-757602_Li,mp-774666,mp-757602,Li0-4Cr3Co(PO4)4,Cr3Co(PO4)4,Li4Cr3Co(PO4)4,Cr3Co(PO4)4,Li,2.573812204166666,172.19872817202062,580.6969906527496,443.20718811112505,1494.6050014649036,0.12255423410164501,0.051921794583332,0.037345471249995
mp-757753_Li,mp-774165,mp-757753,Li0-6VFe3(PO4)6,VFe3(PO4)6,Li6VFe3(PO4)6,VFe3(PO4)6,Li,3.737291780000001,193.75716207888482,570.0605038162989,724.1270491535442,2130.4824350153135,0.01367067541944,0.075378937745099,0.049705794135416
mp-757611_Li,mp-765340,mp-757611,Li0-2CoNi(PO4)2,CoNi(PO4)2,Li2CoNi(PO4)2,CoNi(PO4)2,Li,4.657738046666667,166.7529704263798,616.749000632879,776.6916547496307,2872.655285491405,0.051345295469532,0.17363095656250402,0.015389475892851001
mp-757691_Li,mp-775968,mp-757691,Li0-4Mn3Fe3(TeO8)2,Mn3Fe3(TeO8)2,Li4Mn3Fe3(TeO8)2,Mn3Fe3(TeO8)2,Li,3.035024389166667,123.04084658792937,566.6217639909929,373.43197025807996,1719.7108731453027,0.08589943055299999,0.093350045243053,0.030796276640615003
mp-757714_Li,mp-775333,mp-757714,Li0-2CrNi(PO4)2,CrNi(PO4)2,Li2CrNi(PO4)2,CrNi(PO4)2,Li,3.205905521666667,170.4309636906208,597.1125718315737,546.3855675587325,1914.2864910914268,0.07517508863331801,0.062632768229162,0.035963272589288005
mp-757859_Li,mp-757859,mp-1177025,Li0-6Mn3Co(PO4)6,Mn3Co(PO4)6,Li6Mn3Co(PO4)6,Mn3Co(PO4)6,Li,3.967352354999993,192.5344192972936,581.8885689332146,763.8518818176739,2308.556984304765,0.043846932302047004,0.09452296573529301,0.058944914152805006
mp-757718_Li,mp-1176429,mp-757718,Li0-2MnV(PO4)2,MnV(PO4)2,Li2MnV(PO4)2,MnV(PO4)2,Li,2.640328651666666,173.07789286794682,573.5258367834209,456.9825195093337,1514.2966993303662,0.05242063956920601,0.039101569166673004,0.0033557271428570003
mp-757881_Li,mp-757881,mp-765052,Li0-4Co3Cu3(TeO8)2,Co3Cu3(TeO8)2,Li4Co3Cu3(TeO8)2,Co3Cu3(TeO8)2,Li,3.666519876666664,118.2776617132769,625.8517647616611,433.6673976373855,2294.69793534554,0.058673257678375,0.06185944257812401,0.028285354808676003
mp-757903_Li,mp-1176520,mp-758129,Li0-4Mn2Cr3Co3O16,Mn2Cr3Co3O16,Li4Mn2Cr3Co3O16,Mn2Cr3Co3O16,Li,3.53142579666667,147.58151537873138,668.4609676892035,521.1731705196108,2360.6203053624185,0.037630712614701,0.08575761951388901,0.12115260672620301
mp-757861_Li,mp-757861,mp-780115,Li0-7Cr3Co(PO4)6,Cr3Co(PO4)6,Li7Cr3Co(PO4)6,Cr3Co(PO4)6,Li,3.808270885238091,225.13154100484005,664.8392139940621,857.3618929575179,2531.8878220181637,0.044161743604336,0.091711222205876,0.074386135304875
mp-757910_Li,mp-757910,mp-770823,Li0-2NiSn(PO4)2,NiSn(PO4)2,Li2NiSn(PO4)2,NiSn(PO4)2,Li,2.028915460416672,140.60600180360194,532.8539914303361,285.27769088670243,1081.1157013577417,0.134775005674121,0.030662662013889,0.07876822011904601
mp-757895_Li,mp-1178412,mp-757895,Li0-2CrCo(PO4)2,CrCo(PO4)2,Li2CrCo(PO4)2,CrCo(PO4)2,Li,3.091978509166667,170.30112105011048,589.2504812583072,526.5674063739328,1821.9498245668021,0.09528544483370001,0.081651067083334,0.044924448571427
mp-757950_Li,mp-757950,mp-773518,Li0-4Cr3Fe3(TeO8)2,Cr3Fe3(TeO8)2,Li4Cr3Fe3(TeO8)2,Cr3Fe3(TeO8)2,Li,3.1578513066666662,124.29993793631483,578.3229186037315,392.52072143077737,1826.2577841880739,0.06418842559134101,0.10782892531249401,0.035155391309525004
mp-757983_Li,mp-757983,mp-775136,Li0-4Cr3Co3(TeO8)2,Cr3Co3(TeO8)2,Li4Cr3Co3(TeO8)2,Cr3Co3(TeO8)2,Li,3.459729994166667,122.97891983231669,600.5739167951112,425.47385759408405,2077.8235936502024,0.107651885756241,0.092062377552081,0.034778451339287
mp-758093_Li,mp-863857,mp-758093,Li0-4Mn3Co3(SbO8)2,Mn3Co3(SbO8)2,Li4Mn3Co3(SbO8)2,Mn3Co3(SbO8)2,Li,3.4224696191666713,123.3828868341019,599.2131110890657,422.2741817147932,2050.788668108671,0.080613240220582,0.075249344479168,0.039928443392856006
mp-758114_Li,mp-761932,mp-1177425,Li0-4Fe3Co3(TeO8)2,Fe3Co3(TeO8)2,Li4Fe3Co3(TeO8)2,Fe3Co3(TeO8)2,Li,3.623761811666663,121.37129116520745,588.5797451461302,439.8206499571542,2132.8728035810436,0.07233208440901201,0.11294958994791701,0.019231506249993
mp-758137_Li,mp-773127,mp-850412,Li0-7TiCr3(PO4)6,TiCr3(PO4)6,Li7TiCr3(PO4)6,TiCr3(PO4)6,Li,3.134367895238095,228.16138290996207,637.1572247569177,715.141713526111,1997.0851494970861,0.07283989988553301,0.06604498058822901,0.08457939822297601
mp-758047_Li,mp-758047,mp-758412,Li0-8Mn7Co(PO4)12,Mn7Co(PO4)12,Li8Mn7Co(PO4)12,Mn7Co(PO4)12,Li,4.349358052916665,130.84393834694555,398.6264618854717,569.0871369246192,1733.7692121072546,0.06575556540374701,0.08559613911764301,0.026855053220036004
mp-758577_Li,mp-1101268,mp-758577,Li0-8VFe7(PO4)12,VFe7(PO4)12,Li8VFe7(PO4)12,VFe7(PO4)12,Li,4.52767448791665,130.97525938266153,385.59780030337276,593.0133404551425,1745.8613230303602,0.011269886198883,0.08929840204657201,0.016377010156256002
mp-758142_Li,mp-775272,mp-760106,Li0-7TiFe3(PO4)6,TiFe3(PO4)6,Li7TiFe3(PO4)6,TiFe3(PO4)6,Li,3.535018909523802,225.00180413356517,636.0857632822424,795.3856322891238,2248.575201281608,0.043553175022297004,0.081234894791676,0.06812063890243801
mp-758279_Li,mp-775219,mp-758279,Li0-6Cr3P6WO24,Cr3P6WO24,Li6Cr3P6WO24,Cr3P6WO24,Li,2.963631999999999,169.040753709072,565.2949206601863,500.9745869963243,1675.3261163059888,0.009843060407758,0.024900912022081,0.058871626718756
mp-758259_Li,mp-760579,mp-758259,Li0-4Ti3Cu3(TeO8)2,Ti3Cu3(TeO8)2,Li4Ti3Cu3(TeO8)2,Ti3Cu3(TeO8)2,Li,3.174716681666668,122.77454751886073,567.526781466401,389.7744040922042,1801.7367404139768,0.087394042206606,0.09612041869792001,0.074645815089278
mp-758592_Li,mp-1176608,mp-758592,Li1-6NbCo3(PO4)6,NbCo3(PO4)6,Li6NbCo3(PO4)6,LiNbCo3(PO4)6,Li,3.89122393266666,152.07719749908463,462.51638756923126,591.7664305213125,1799.7548365599212,0.0010303658081,0.11324365579364401,0.08982687343750101
mp-758701_Li,mp-763292,mp-758701,Li0-4Ti3Mn3(SbO8)2,Ti3Mn3(SbO8)2,Li4Ti3Mn3(SbO8)2,Ti3Mn3(SbO8)2,Li,2.677488494166661,128.28439281754981,562.495948969727,343.47998575014594,1506.0764313818017,0.08768248770603701,0.09102827586805501,0.070397982321431
mp-758653_Li,mp-770891,mp-758653,Li0-4Ti3Cr3(SbO8)2,Ti3Cr3(SbO8)2,Li4Ti3Cr3(SbO8)2,Ti3Cr3(SbO8)2,Li,2.602594986666668,129.65368364998434,564.0069225873974,337.4360270703155,1467.8815891712563,0.092159252448738,0.102492467812483,0.05201872252231501
mp-758746_Li,mp-780614,mp-758746,Li0-6NbCr3(PO4)6,NbCr3(PO4)6,Li6NbCr3(PO4)6,NbCr3(PO4)6,Li,3.085034373333334,186.9069138176836,557.0718157873088,576.614253741205,1718.5857001190625,0.016252159727363002,0.06580176509801901,0.07824221750000601
mp-758674_Li,mp-775437,mp-758674,Li0-6V3P6WO24,V3P6WO24,Li6V3P6WO24,V3P6WO24,Li,2.374530321666668,169.60481796715845,557.0791558698672,402.7317829637734,1322.8013471814718,0.02683896241967,0.0,0.059272935093755
mp-758760_Li,mp-758760,mp-766101,Li1-2FeP2HO8,FeP2HO8,Li2FeP2HO8,LiFeP2HO8,Li,4.6694110641666615,102.81464370251489,306.2232485738803,480.0838348628762,1429.8822249959346,0.0021517648529720003,0.07432192663461301,0.0
mp-758706_Li,mp-774416,mp-758706,Li0-6Ti3Cr(PO4)6,Ti3Cr(PO4)6,Li6Ti3Cr(PO4)6,Ti3Cr(PO4)6,Li,2.637272146666674,199.24992060946923,560.5275859128204,525.4762658488993,1478.2637897661925,0.026624720928218003,0.051036203985299004,0.077986722696428
mp-758722_Li,mp-775167,mp-758722,Li0-2FeCu(PO4)2,FeCu(PO4)2,Li2FeCu(PO4)2,FeCu(PO4)2,Li,3.254349789166669,165.8426812512617,619.5832052044808,539.7100947648787,2016.3404732284116,0.046853054727297005,0.03934479585938,0.036195189285708
mp-759038_Li,mp-759038,mp-778830,Li4-1Ti2Fe3Co3O16,Ti2Fe3Co3O16,Li10Ti2Fe3Co3O16,Li4Ti2Fe3Co3O16,Li,2.02809019,210.07890590391898,868.056311361219,426.05896818967113,1760.4964894392735,0.07864691520686601,0.072333371908376,0.096587141801468
mp-758764_Li,mp-1176633,mp-758764,Li1-1.5NiPO4F,NiPO4F,Li3Ni2P2(O4F)2,LiNiPO4F,Li,4.655290789166665,73.19822520523142,241.80435646811998,340.7590235812611,1125.669593446412,0.042963705288254,0.085390049062501,0.029996649117649002
mp-758853_Li,mp-774667,mp-758853,Li0-4Fe3Co(PO4)4,Fe3Co(PO4)4,Li4Fe3Co(PO4)4,Fe3Co(PO4)4,Li,3.253114484166661,169.06314745362724,595.7616052249484,549.9817737201987,1938.0807070676601,0.050200221053806005,0.05735988968750601,0.010956821964286
mp-758908_Li,mp-758908,mp-770624,Li1-2CoPO4F,CoPO4F,Li2CoPO4F,LiCoPO4F,Li,4.041692205416661,143.48843245551572,470.6146483517161,579.936079022913,1902.0795559980338,0.016413500578070003,0.108023899062493,0.049910244861111
mp-759047_Li,mp-760793,mp-770679,Li3.33-5CrP2(O4F)2,CrP2(O4F)2,Li5CrP2(O4F)2,Li10Cr3P6(O4F)6,Li,4.041109874666664,141.96874442275825,390.51523128851704,573.7112949808362,1578.1149573677624,0.028516284453645003,0.084522038182701,0.04383468916665
mp-759133_Li,mp-759133,mp-760785,Li6-8VNi3(PO4)6,VNi3(PO4)6,Li8VNi3(PO4)6,Li6VNi3(PO4)6,Li,3.710904446666669,62.88638413964808,193.46610917958307,233.3653625386084,717.9342448338142,0.013105880702704001,0.08159326379166401,0.07020597226191101
mp-759177_Li,mp-759177,mp-887355,Li6-7MnCo3(PO4)6,MnCo3(PO4)6,Li7MnCo3(PO4)6,Li6MnCo3(PO4)6,Li,3.125278366666644,31.525487044579418,93.14066901792438,98.5259226590536,291.0905179385772,0.042021955830875,0.10855149740278001,0.11813353039296401
mp-759138_Li,mp-764401,mp-759138,Li0-2MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,MnFe(PO4)2,Li,3.147103711666669,170.38028800467345,578.9608914160278,536.2044367743439,1822.0499702852246,0.060991586343797005,0.020291133958327,0.001083381607129
mp-759232_Li,mp-774043,mp-850951,Li0-3MnV(P2O7)2,MnV(P2O7)2,Li3MnV(P2O7)2,MnV(P2O7)2,Li,3.555833204999998,169.41903570925112,470.9736895784279,602.4258327340356,1674.7038840843359,0.07199738577496101,0.010253588666681001,0.0
mp-759256_Li,mp-774413,mp-777761,Li0-6MnV3(PO4)6,MnV3(PO4)6,Li6MnV3(PO4)6,MnV3(PO4)6,Li,3.290639401666671,196.2911128557039,562.5847959652904,645.9232701599785,1851.2636963819896,0.053053912574449004,0.02221869921567,0.024978624140626002
mp-759245_Li,mp-771326,mp-759245,Li0-4NbFe5(PO4)6,NbFe5(PO4)6,Li4NbFe5(PO4)6,NbFe5(PO4)6,Li,1.787919624166657,110.55307913306777,368.5564195884687,197.66001969406122,658.9492551948238,0.055001851803532,0.024678002129650004,0.101997034026788
mp-759255_Li,mp-759255,mp-770598,Li1-2CoH8(CO5)2,CoH8(CO5)2,Li2CoH8(CO5)2,LiCoH8(CO5)2,Li,4.193997176666679,101.17809202882401,218.9188689729551,424.34063230940933,918.1451183916363,0.0483715991521,0.065063643124998,0.025367861956527002
mp-759305_Li,mp-861278,mp-771918,Li0-2MnPO4F,MnPO4F,Li2MnPO4F,MnPO4F,Li,3.649522580416663,293.2491818448629,916.449799263318,1070.2195108315393,3344.604236229797,0.109954364159522,0.035788399702373005,0.029435256527779
mp-759483_Li,mp-759483,mp-774573,Li0-2Mn2Ni(PO4)3,Mn2Ni(PO4)3,Li2Mn2Ni(PO4)3,Mn2Ni(PO4)3,Li,3.197778579166675,114.69172109228639,384.24506836140233,366.75872891667217,1228.7306487565272,0.068415252210677,0.039456767430558,0.071461854000002
mp-759403_Li,mp-1178389,mp-759403,Li0-4Fe2Co3Sb3O16,Fe2Co3Sb3O16,Li4Fe2Co3Sb3O16,Fe2Co3Sb3O16,Li,3.298865264166667,114.35006068826661,576.0661863178644,377.225443159873,1900.3647319049662,0.112963150151379,0.117530758020827,0.07809851630952401
mp-759645_Li,mp-771695,mp-759645,Li0-4Mn5Cr(PO4)6,Mn5Cr(PO4)6,Li4Mn5Cr(PO4)6,Mn5Cr(PO4)6,Li,2.982256951666665,115.98876846039572,370.9933174265564,345.9083110562704,1106.3973999172258,0.07167074241299501,0.041039208055586,0.073219901624999
mp-759457_Li,mp-1176954,mp-759457,Li6-8NbNi3(PO4)6,NbNi3(PO4)6,Li8NbNi3(PO4)6,Li6NbNi3(PO4)6,Li,2.525770206666673,59.93559199854485,182.5556828878136,151.38353258885402,461.0937048957286,0.01086447975641,0.077676449604171,0.09713210752975501
